"fecha";"Run Fondo";"serie";"periodo";"rent_acumulada"
2023-06-27;"9209";B-APV;"6M";-0.0871734298297488776208846031825684543478
2023-06-27;"9209";B-APV;"1Y";-0.1230444586672647028989565756495983091497
2023-06-27;"9209";B-APV;YTD;-0.0649231501182452847885159193584703168470
2023-06-28;"9209";B-APV;"1M";-0.0039858540171443682742205935943828701690
2023-06-28;"9209";B-APV;"3M";0.0015467335870838293347715415419659255102
2023-06-28;"9209";B-APV;"6M";-0.0652591475974049682173572764498775550617
2023-06-28;"9209";B-APV;"1Y";-0.1164533207600627923111161834141363465201
2023-06-28;"9209";B-APV;YTD;-0.0642686922450730378201991416543067768781
2023-06-29;"9209";B-APV;"1M";0.0006915850560137985752628637249574110366
2023-06-29;"9209";B-APV;"3M";0.0133873097956090096029797600845205123367
2023-06-29;"9209";B-APV;"6M";-0.0661604542751348767271211372500891321549
2023-06-29;"9209";B-APV;"1Y";-0.1285361518364267903272738042686236986257
2023-06-29;"9209";B-APV;YTD;-0.0621777767573073561324447797152406443163
2023-06-30;"9209";B-APV;"1M";-0.0028201922985632651005916880816021257193
2023-06-30;"9209";B-APV;"3M";0.0157769946015264370889165825095781043582
2023-06-30;"9209";B-APV;"6M";-0.0633686930115216623654174847300066664499
2023-06-30;"9209";B-APV;"1Y";-0.1409094782375396341239751415765109492325
2023-06-30;"9209";B-APV;YTD;-0.0633686930115216623654174847300066664499
2023-07-01;"9209";B-APV;"1M";-0.0036579051616195555385291223735008836756
2023-07-01;"9209";B-APV;"3M";0.0143709542494568474641315501563593977482
2023-07-01;"9209";B-APV;"6M";-0.0633686930115216623654174847300066664499
2023-07-01;"9209";B-APV;"1Y";-0.1431713356946634201276720245060053333989
2023-07-01;"9209";B-APV;YTD;-0.0633686930115216623654174847300066664499
2023-07-02;"9209";B-APV;"1M";0.0046315265693423531215672949078490857105
2023-07-02;"9209";B-APV;"3M";0.0143709542494568474641315501563593977482
2023-07-02;"9209";B-APV;"6M";-0.0633686930115216623654174847300066664499
2023-07-02;"9209";B-APV;"1Y";-0.1431713356946634201276720245060053333989
2023-07-02;"9209";B-APV;YTD;-0.0633686930115216623654174847300066664499
2023-07-03;"9209";B-APV;"1M";0.0016595775406161012548127349446430596169
2023-07-03;"9209";B-APV;"3M";-0.0024186450022412105035091160542944027918
2023-07-03;"9209";B-APV;"6M";-0.0620611755458936470134260242040947414527
2023-07-03;"9209";B-APV;"1Y";-0.1457060472275204311589023851623164715659
2023-07-03;"9209";B-APV;YTD;-0.0661394805385512305647877247194295793313
2023-07-04;"9209";B-APV;"1M";-0.0018765903769837170348635868683465115772
2023-07-04;"9209";B-APV;"3M";-0.0174522540280945975604995289254677016123
2023-07-04;"9209";B-APV;"6M";-0.0686176653904709134528401297830135946409
2023-07-04;"9209";B-APV;"1Y";-0.1422749897454165099450250654304656689121
2023-07-04;"9209";B-APV;YTD;-0.0694362968247198436256437174174864679603
2023-07-05;"9209";B-APV;"1M";0.0001647060307606865297429746466510620042
2023-07-05;"9209";B-APV;"3M";-0.0152154761710451823297916421591498345545
2023-07-05;"9209";B-APV;"6M";-0.0683041815276934889351776612624184809259
2023-07-05;"9209";B-APV;"1Y";-0.1597683279726513069018716728890911407801
2023-07-05;"9209";B-APV;YTD;-0.0678018968426935537168164215289030635886
2023-07-06;"9209";B-APV;"1M";0.0083702564502730456091468465720685370832
2023-07-06;"9209";B-APV;"3M";-0.0124607837445451828669784843113379367504
2023-07-06;"9209";B-APV;"6M";-0.0495565719583032412409065361471518707553
2023-07-06;"9209";B-APV;"1Y";-0.1738373320597003610091584547736287098606
2023-07-06;"9209";B-APV;YTD;-0.0600949876766394442248799961068614686168
2023-07-07;"9209";B-APV;"1M";0.0164039005563429357499193186687316999621
2023-07-07;"9209";B-APV;"3M";-0.0099803619507792520525108429726636554603
2023-07-07;"9209";B-APV;"6M";-0.0471693243899531130865581009791818585640
2023-07-07;"9209";B-APV;"1Y";-0.1605855249011889884938345107500606939352
2023-07-07;"9209";B-APV;YTD;-0.0577342096556138699053083618255051872285
2023-07-08;"9209";B-APV;"1M";0.0198979578403287686693159152584328563655
2023-07-08;"9209";B-APV;"3M";-0.0099803619507792520525108429726636554603
2023-07-08;"9209";B-APV;"6M";-0.0471693243899531130865581009791818585640
2023-07-08;"9209";B-APV;"1Y";-0.1667047320609681410850403219799231524965
2023-07-08;"9209";B-APV;YTD;-0.0577342096556138699053083618255051872285
2023-07-09;"9209";B-APV;"1M";0.0245030313265138127859158253085785015570
2023-07-09;"9209";B-APV;"3M";-0.0099803619507792520525108429726636554603
2023-07-09;"9209";B-APV;"6M";-0.0366531196852399782742304604569968671189
2023-07-09;"9209";B-APV;"1Y";-0.1667047320609681410850403219799231524965
2023-07-09;"9209";B-APV;YTD;-0.0577342096556138699053083618255051872285
2023-07-10;"9209";B-APV;"1M";0.0314471744048338003272471863385668120583
2023-07-10;"9209";B-APV;"3M";-0.0115783708318924705002437057649930739485
2023-07-10;"9209";B-APV;"6M";-0.0260862141414653985923312367744277853706
2023-07-10;"9209";B-APV;"1Y";-0.1610566066868896367120128411128756826985
2023-07-10;"9209";B-APV;YTD;-0.0513474755358664734856479987624090070567
2023-07-11;"9209";B-APV;"1M";0.0375525397388948841861919566407673560379
2023-07-11;"9209";B-APV;"3M";0.0061940983745795936543102671671088536600
2023-07-11;"9209";B-APV;"6M";-0.0107556928278957813712675995338331956426
2023-07-11;"9209";B-APV;"1Y";-0.1758853929370870021062533568097532652723
2023-07-11;"9209";B-APV;YTD;-0.0457321901575581920413698873723036641265
2023-07-12;"9209";B-APV;"1M";0.0053806579541601733522492086764315239382
2023-07-12;"9209";B-APV;"3M";0.0103665863366152236008020531934120317859
2023-07-12;"9209";B-APV;"6M";-0.0134715393633020435194419231380302988529
2023-07-12;"9209";B-APV;"1Y";-0.1967985292182870970649326638479333938414
2023-07-12;"9209";B-APV;YTD;-0.0522287859148653876175856277322547202656
2023-07-13;"9209";B-APV;"1M";0.0051654688588623728341309693014125634519
2023-07-13;"9209";B-APV;"3M";0.0160464072374186578463588626068546038598
2023-07-13;"9209";B-APV;"6M";-0.0190979281292355094297319015852002050771
2023-07-13;"9209";B-APV;"1Y";-0.2004871473361012942920746264205841340498
2023-07-13;"9209";B-APV;YTD;-0.0553198079543880260319994211750071924280
2023-07-14;"9209";B-APV;"1M";0.0165736080541925723519082884869894461854
2023-07-14;"9209";B-APV;"3M";0.0202500753501596396445456578415267116547
2023-07-14;"9209";B-APV;"6M";-0.0132198880679333072413968636583468446618
2023-07-14;"9209";B-APV;"1Y";-0.2209508185523010110269865062493843079447
2023-07-14;"9209";B-APV;YTD;-0.0496588269317132519186712524936316548041
2023-07-15;"9209";B-APV;"1M";0.0205974610401872063832215914980668312843
2023-07-15;"9209";B-APV;"3M";0.0202500753501596396445456578415267116547
2023-07-15;"9209";B-APV;"6M";-0.0132198880679333072413968636583468446618
2023-07-15;"9209";B-APV;"1Y";-0.1778662486216844403934775608652549941944
2023-07-15;"9209";B-APV;YTD;-0.0496588269317132519186712524936316548041
2023-07-16;"9209";B-APV;"1M";0.0252618473139799213782133416794001261365
2023-07-16;"9209";B-APV;"3M";0.0202500753501596396445456578415267116547
2023-07-16;"9209";B-APV;"6M";-0.0099268166641738886259560863625047480669
2023-07-16;"9209";B-APV;"1Y";-0.1778662486216844403934775608652549941944
2023-07-16;"9209";B-APV;YTD;-0.0496588269317132519186712524936316548041
2023-07-17;"9209";B-APV;"1M";0.0344889510947244817875926691978381855029
2023-07-17;"9209";B-APV;"3M";0.0243238737939109822877214047600521354929
2023-07-17;"9209";B-APV;"6M";-0.0001646329572566209503891156274446240281
2023-07-17;"9209";B-APV;"1Y";-0.1704672476098995688194830352796687931704
2023-07-17;"9209";B-APV;YTD;-0.0411059907426082940024922281752510724218
2023-07-18;"9209";B-APV;"1M";0.0279623378923214724535389634331022074514
2023-07-18;"9209";B-APV;"3M";0.0255721489305050584177520564237547526359
2023-07-18;"9209";B-APV;"6M";0.0038749946835966516582991833578873711539
2023-07-18;"9209";B-APV;"1Y";-0.1341542341458656364161147844613686600943
2023-07-18;"9209";B-APV;YTD;-0.0471556738193600659661959423944820153835
2023-07-19;"9209";B-APV;"1M";0.0197921181668030176719481263957473141707
2023-07-19;"9209";B-APV;"3M";0.0181688025943635188667776849843748561922
2023-07-19;"9209";B-APV;"6M";-0.0209386858783598985500444369966132411095
2023-07-19;"9209";B-APV;"1Y";-0.1282951188855416604390422734043368173617
2023-07-19;"9209";B-APV;YTD;-0.0520128202130718235776503325420149543133
2023-07-20;"9209";B-APV;"1M";0.0070601603722535141957782181805944522626
2023-07-20;"9209";B-APV;"3M";0.0201526909569699076485368602720038577794
2023-07-20;"9209";B-APV;"6M";-0.0163904521727795702281402292923915699156
2023-07-20;"9209";B-APV;"1Y";-0.1230320562603910882813753716556013888606
2023-07-20;"9209";B-APV;YTD;-0.0564653121047889007450313551347450289222
2023-07-21;"9209";B-APV;"1M";0.0248996564404531154246541645706812610176
2023-07-21;"9209";B-APV;"3M";0.0325852423022890970235993273808401067841
2023-07-21;"9209";B-APV;"6M";0.0010336296761351070984570499208520251909
2023-07-21;"9209";B-APV;"1Y";-0.1147923203934489310811538443336556549020
2023-07-21;"9209";B-APV;YTD;-0.0397511335310931201737634944739547123635
2023-07-22;"9209";B-APV;"1M";0.0209304389809243585377196461913272931594
2023-07-22;"9209";B-APV;"3M";0.0325852423022890970235993273808401067841
2023-07-22;"9209";B-APV;"6M";0.0010336296761351070984570499208520251909
2023-07-22;"9209";B-APV;"1Y";-0.1198745208594306104939003985258861190515
2023-07-22;"9209";B-APV;YTD;-0.0397511335310931201737634944739547123635
2023-07-23;"9209";B-APV;"1M";0.0169028525020481782560178588525058277103
2023-07-23;"9209";B-APV;"3M";0.0325852423022890970235993273808401067841
2023-07-23;"9209";B-APV;"6M";0.0095190254086190409460102622034842361401
2023-07-23;"9209";B-APV;"1Y";-0.1198745208594306104939003985258861190515
2023-07-23;"9209";B-APV;YTD;-0.0397511335310931201737634944739547123635
2023-07-24;"9209";B-APV;"1M";0.0232755483777498930867605869941385808172
2023-07-24;"9209";B-APV;"3M";0.0150853989537491009268935764959854200090
2023-07-24;"9209";B-APV;"6M";0.0267758207586495916281294010425822462379
2023-07-24;"9209";B-APV;"1Y";-0.1143589772682026515981605474908921778888
2023-07-24;"9209";B-APV;YTD;-0.0337334751324199545652044428436252160000
2023-07-25;"9209";B-APV;"1M";0.0255028379423693865481941161347385913712
2023-07-25;"9209";B-APV;"3M";0.0183598089516478954293355530841750198245
2023-07-25;"9209";B-APV;"6M";0.0312801258665462796482046484450763379373
2023-07-25;"9209";B-APV;"1Y";-0.1202030011677943246687851011099057083665
2023-07-25;"9209";B-APV;YTD;-0.0316302729686522155174753130397164584465
2023-07-26;"9209";B-APV;"1M";0.0216685760155057495206011400725094072473
2023-07-26;"9209";B-APV;"3M";0.0255209656846022494527490366930230172343
2023-07-26;"9209";B-APV;"6M";0.0288332290553431267726842705193491019057
2023-07-26;"9209";B-APV;"1Y";-0.1054445246735021235377857505337098638338
2023-07-26;"9209";B-APV;YTD;-0.0352509193853248233462359955990423869290
2023-07-27;"9209";B-APV;"1M";0.0319946574942060132668812888217520393384
2023-07-27;"9209";B-APV;"3M";0.0303775572059720348984288098959928891023
2023-07-27;"9209";B-APV;"6M";0.0283763964705818116038645368373837247333
2023-07-27;"9209";B-APV;"1Y";-0.1037100286963821455615062469809228096273
2023-07-27;"9209";B-APV;YTD;-0.0350056865755174500389757696449395809482
2023-07-28;"9209";B-APV;"1M";0.0335564190128012914841043111349842307755
2023-07-28;"9209";B-APV;"3M";0.0304863847377246042862154053735181708432
2023-07-28;"9209";B-APV;"6M";0.0306535295458999912319892843440851518789
2023-07-28;"9209";B-APV;"1Y";-0.0927607210494421001293754885549470306370
2023-07-28;"9209";B-APV;YTD;-0.0328689003986521901415236538403525784566
2023-07-29;"9209";B-APV;"1M";0.0312520599664554130867025557387209616936
2023-07-29;"9209";B-APV;"3M";0.0304863847377246042862154053735181708432
2023-07-29;"9209";B-APV;"6M";0.0306535295458999912319892843440851518789
2023-07-29;"9209";B-APV;"1Y";-0.0863935786150590774281336066948510367865
2023-07-29;"9209";B-APV;YTD;-0.0328689003986521901415236538403525784566
2023-07-30;"9209";B-APV;"1M";0.0325632854521321861008239915492086378524
2023-07-30;"9209";B-APV;"3M";0.0304863847377246042862154053735181708432
2023-07-30;"9209";B-APV;"6M";0.0214662681688865241447655043035521622861
2023-07-30;"9209";B-APV;"1Y";-0.0863935786150590774281336066948510367865
2023-07-30;"9209";B-APV;YTD;-0.0328689003986521901415236538403525784566
2023-07-31;"9209";B-APV;"1M";0.0486285831019588611737540386298095939915
2023-07-31;"9209";B-APV;"3M";0.0465193686023952582787718909818160220372
2023-07-31;"9209";B-APV;"6M";0.0452091526801396698633318745802996284147
2023-07-31;"9209";B-APV;"1Y";-0.0721790899719584053391439140279021885077
2023-07-31;"9209";B-APV;YTD;-0.0178216396637361020798221014910904469387
2021-07-02;"9561";B;"1M";0.00033591147827047066
2021-07-02;"9561";B;"3M";0.00033591147827047066
2021-07-02;"9561";B;"6M";0.00033591147827047066
2021-07-02;"9561";B;"1Y";0.00033591147827047066
2021-07-02;"9561";B;YTD;0.00033591147827047066
2021-07-03;"9561";B;"1M";0.000308503048956517758
2021-07-03;"9561";B;"3M";0.000308503048956517758
2021-07-03;"9561";B;"6M";0.000308503048956517758
2021-07-03;"9561";B;"1Y";0.000308503048956517758
2021-07-03;"9561";B;YTD;0.000308503048956517758
2021-07-04;"9561";B;"1M";0.000281094619642564857
2021-07-04;"9561";B;"3M";0.000281094619642564857
2021-07-04;"9561";B;"6M";0.000281094619642564857
2021-07-04;"9561";B;"1Y";0.000281094619642564857
2021-07-04;"9561";B;YTD;0.000281094619642564857
2021-07-05;"9561";B;"1M";0.001082608616489668396
2021-07-05;"9561";B;"3M";0.001082608616489668396
2021-07-05;"9561";B;"6M";0.001082608616489668396
2021-07-05;"9561";B;"1Y";0.001082608616489668396
2021-07-05;"9561";B;YTD;0.001082608616489668396
2021-07-06;"9561";B;"1M";0.001324513563667345022
2021-07-06;"9561";B;"3M";0.001324513563667345022
2021-07-06;"9561";B;"6M";0.001324513563667345022
2021-07-06;"9561";B;"1Y";0.001324513563667345022
2021-07-06;"9561";B;YTD;0.001324513563667345022
2021-07-07;"9561";B;"1M";0.004053283154974028463
2021-07-07;"9561";B;"3M";0.004053283154974028463
2021-07-07;"9561";B;"6M";0.004053283154974028463
2021-07-07;"9561";B;"1Y";0.004053283154974028463
2021-07-07;"9561";B;YTD;0.004053283154974028463
2021-07-08;"9561";B;"1M";0.005770423685634329386
2021-07-08;"9561";B;"3M";0.005770423685634329386
2021-07-08;"9561";B;"6M";0.005770423685634329386
2021-07-08;"9561";B;"1Y";0.005770423685634329386
2021-07-08;"9561";B;YTD;0.005770423685634329386
2021-07-09;"9561";B;"1M";0.005874653609544024295
2021-07-09;"9561";B;"3M";0.005874653609544024295
2021-07-09;"9561";B;"6M";0.005874653609544024295
2021-07-09;"9561";B;"1Y";0.005874653609544024295
2021-07-09;"9561";B;YTD;0.005874653609544024295
2021-07-10;"9561";B;"1M";0.005847196497407133650
2021-07-10;"9561";B;"3M";0.005847196497407133650
2021-07-10;"9561";B;"6M";0.005847196497407133650
2021-07-10;"9561";B;"1Y";0.005847196497407133650
2021-07-10;"9561";B;YTD;0.005847196497407133650
2021-07-11;"9561";B;"1M";0.005819739385270243008
2021-07-11;"9561";B;"3M";0.005819739385270243008
2021-07-11;"9561";B;"6M";0.005819739385270243008
2021-07-11;"9561";B;"1Y";0.005819739385270243008
2021-07-11;"9561";B;YTD;0.005819739385270243008
2021-07-12;"9561";B;"1M";0.003923202652084340869
2021-07-12;"9561";B;"3M";0.003923202652084340869
2021-07-12;"9561";B;"6M";0.003923202652084340869
2021-07-12;"9561";B;"1Y";0.003923202652084340869
2021-07-12;"9561";B;YTD;0.003923202652084340869
2021-07-13;"9561";B;"1M";0.003898228363917275441
2021-07-13;"9561";B;"3M";0.003898228363917275441
2021-07-13;"9561";B;"6M";0.003898228363917275441
2021-07-13;"9561";B;"1Y";0.003898228363917275441
2021-07-13;"9561";B;YTD;0.003898228363917275441
2021-07-14;"9561";B;"1M";0.002742303416083354431
2021-07-14;"9561";B;"3M";0.002742303416083354431
2021-07-14;"9561";B;"6M";0.002742303416083354431
2021-07-14;"9561";B;"1Y";0.002742303416083354431
2021-07-14;"9561";B;YTD;0.002742303416083354431
2021-07-15;"9561";B;"1M";0.005473799245474616117
2021-07-15;"9561";B;"3M";0.005473799245474616117
2021-07-15;"9561";B;"6M";0.005473799245474616117
2021-07-15;"9561";B;"1Y";0.005473799245474616117
2021-07-15;"9561";B;YTD;0.005473799245474616117
2021-07-16;"9561";B;"1M";0.005446342133337725477
2021-07-16;"9561";B;"3M";0.005446342133337725477
2021-07-16;"9561";B;"6M";0.005446342133337725477
2021-07-16;"9561";B;"1Y";0.005446342133337725477
2021-07-16;"9561";B;YTD;0.005446342133337725477
2021-07-17;"9561";B;"1M";0.005418885021200834830
2021-07-17;"9561";B;"3M";0.005418885021200834830
2021-07-17;"9561";B;"6M";0.005418885021200834830
2021-07-17;"9561";B;"1Y";0.005418885021200834830
2021-07-17;"9561";B;YTD;0.005418885021200834830
2021-07-18;"9561";B;"1M";0.005391427909063944183
2021-07-18;"9561";B;"3M";0.005391427909063944183
2021-07-18;"9561";B;"6M";0.005391427909063944183
2021-07-18;"9561";B;"1Y";0.005391427909063944183
2021-07-18;"9561";B;YTD;0.005391427909063944183
2021-07-19;"9561";B;"1M";0.006687705435427437002
2021-07-19;"9561";B;"3M";0.006687705435427437002
2021-07-19;"9561";B;"6M";0.006687705435427437002
2021-07-19;"9561";B;"1Y";0.006687705435427437002
2021-07-19;"9561";B;YTD;0.006687705435427437002
2021-07-20;"9561";B;"1M";0.008777561658499158075
2021-07-20;"9561";B;"3M";0.008777561658499158075
2021-07-20;"9561";B;"6M";0.008777561658499158075
2021-07-20;"9561";B;"1Y";0.008777561658499158075
2021-07-20;"9561";B;YTD;0.008777561658499158075
2021-07-21;"9561";B;"1M";0.008161529217044877525
2021-07-21;"9561";B;"3M";0.008161529217044877525
2021-07-21;"9561";B;"6M";0.008161529217044877525
2021-07-21;"9561";B;"1Y";0.008161529217044877525
2021-07-21;"9561";B;YTD;0.008161529217044877525
2021-07-22;"9561";B;"1M";0.006405734524972008666
2021-07-22;"9561";B;"3M";0.006405734524972008666
2021-07-22;"9561";B;"6M";0.006405734524972008666
2021-07-22;"9561";B;"1Y";0.006405734524972008666
2021-07-22;"9561";B;YTD;0.006405734524972008666
2021-07-23;"9561";B;"1M";0.007965288757782803380
2021-07-23;"9561";B;"3M";0.007965288757782803380
2021-07-23;"9561";B;"6M";0.007965288757782803380
2021-07-23;"9561";B;"1Y";0.007965288757782803380
2021-07-23;"9561";B;YTD;0.007965288757782803380
2021-07-24;"9561";B;"1M";0.007937636914354161738
2021-07-24;"9561";B;"3M";0.007937636914354161738
2021-07-24;"9561";B;"6M";0.007937636914354161738
2021-07-24;"9561";B;"1Y";0.007937636914354161738
2021-07-24;"9561";B;YTD;0.007937636914354161738
2021-07-25;"9561";B;"1M";0.007909985070925520098
2021-07-25;"9561";B;"3M";0.007909985070925520098
2021-07-25;"9561";B;"6M";0.007909985070925520098
2021-07-25;"9561";B;"1Y";0.007909985070925520098
2021-07-25;"9561";B;YTD;0.007909985070925520098
2021-07-26;"9561";B;"1M";0.008080326268384705154
